basin_id,NSE,KGE,Performance
02GD001,0.14278311477575312,0.4801770005078895,Unsatisfactory
02GD003,0.02235520963169335,0.1921455068436826,Unsatisfactory
02GD004,0.13164837939254403,0.3749632091183045,Unsatisfactory
02GD005,0.17130979887721254,0.44225047838208675,Unsatisfactory
02GD006,,,N/A
02GD007,,,N/A
02GD008,0.15607465126242004,0.3077580323902749,Unsatisfactory
02GD009,-2.6538109551189706,-0.2203068460144313,Negative
02GD010,-0.1619349868312634,0.21894071254325875,Negative
02GD011,-0.1713403806569438,0.2894027283513584,Negative
02GD012,,,N/A
02GD013,,,N/A
02GD014,0.25742070128885497,0.41546442341631495,Unsatisfactory
02GD015,0.14276389218252927,0.4072433077305607,Unsatisfactory
02GD016,0.07387772333158038,0.46642301861255175,Unsatisfactory
02GD018,0.1080174217229185,0.38881774967592275,Unsatisfactory
02GD019,-0.21403604763315132,0.20221181034553026,Negative
02GD020,,,N/A
02GD021,0.10986845492365582,0.24491834717233252,Unsatisfactory
02GD022,-0.7757745826743674,0.1894784032310759,Negative
02GD023,,,N/A
02GD025,,,N/A
02GD026,-0.41308287793826715,0.1295536307207905,Negative
02GD027,0.005314332730459226,0.3782896400534218,Unsatisfactory
02GD028,-0.046111729044206795,0.00666956934659213,Negative
02GE001,,,N/A
02GE002,0.22298365399935183,0.5108984994494647,Unsatisfactory
02GE003,0.159840246422854,0.5065892088306089,Unsatisfactory
02GE005,-0.4085659128289234,-0.13810504676253021,Negative
02GE006,-0.0059683060861084325,0.34425638610703446,Negative
02GE007,0.05647846398313883,0.17805990714998476,Unsatisfactory
02GE008,0.04021987133288918,0.19627268762229755,Unsatisfactory
02GE009,0.020243272759268405,-0.04021051260769659,Unsatisfactory
02GG002,0.10671211872413666,0.4442370628824367,Unsatisfactory
02GG003,0.18686059130078236,0.4772724093811146,Unsatisfactory
02GG004,,,N/A
02GG005,-0.19798373325929708,0.3188775681696824,Negative
02GG006,0.4651559250766495,0.44090169855892347,Good
02GG007,,,N/A
02GG009,0.4909436868688014,0.46795368278389227,Good
02GG013,0.23948438120297622,0.0565109449538147,Unsatisfactory
02GH001,,,N/A
02GH002,0.2152554057749526,0.529820449155716,Unsatisfactory
02GH003,0.3410983010564116,0.27167234059071854,Unsatisfactory
02GH004,-2.85326008450596,-0.37309315355555084,Negative
02GH011,-0.5412405249336152,0.33010378169372767,Negative
02GH016,,,N/A
02HA006,0.5122334389829624,0.6464428328826615,Good
02HA007,0.43835195537115224,0.6164507594387418,Good
02HA014,-0.09126854060895817,-0.27151271076140304,Negative
02HA020,0.4860116110848307,0.6355772635999537,Good
02HA022,,,N/A
02HA023,,,N/A
02HA024,0.3401724487217408,0.4808769049440207,Unsatisfactory
02HA026,,,N/A
02HA027,,,N/A
02HA028,,,N/A
02HA029,,,N/A
02HA030,-0.8728748388541072,-0.34821758114856594,Negative
02HA031,0.13943851136090313,0.26530365372205367,Unsatisfactory
02HA032,0.18298759329763914,0.35310133298819446,Unsatisfactory
02HB001,-0.8985444408286982,0.12480060493210088,Negative
02HB002,,,N/A
02HB004,0.21698575118721475,0.1580943889146511,Unsatisfactory
02HB005,0.39150911928836885,0.5019101470416757,Good
02HB006,,,N/A
02HB007,0.4352188977858318,0.36636434178990795,Good
02HB008,0.10534619897387942,0.5808697919330221,Unsatisfactory
02HB010,,,N/A
02HB011,0.1572181401953464,0.37842819899360614,Unsatisfactory
02HB012,0.2687452543249865,0.20666065679968315,Unsatisfactory
02HB013,-0.37700331296723566,0.3918273477924572,Negative
02HB015,-0.0807627825802828,0.06802710649469823,Negative
02HB016,,,N/A
02HB018,-0.451269875759998,0.27350962789890165,Negative
02HB019,,,N/A
02HB020,-2.097205376540124,-0.2072109844802239,Negative
02HB021,0.010160813835475957,0.23058395987509017,Unsatisfactory
02HB022,0.5328576782508514,0.5197452103542001,Good
02HB023,0.4506908729928244,0.40216024127223604,Good
02HB024,-0.95779297728745,0.10278204405365321,Negative
02HB025,0.05067664120003845,0.523141807839642,Unsatisfactory
02HB026,,,N/A
02HB027,0.06156860816995935,-0.02557436649991085,Unsatisfactory
02HB028,0.2419737712002975,0.21429593580176765,Unsatisfactory
02HB029,0.2657320718175755,0.6486015707826553,Unsatisfactory
02HB030,-0.33418708060928415,0.011766557540740297,Negative
02HB031,-10.140480220524141,-1.3210337715872922,Negative
02HB032,0.19632882252494932,0.4083409680480654,Unsatisfactory
02HB033,0.41482130517735205,0.4521445705990351,Good
02HB034,,,N/A
02HC002,,,N/A
02HC003,0.3519117859050245,0.3858807852556614,Unsatisfactory
02HC004,,,N/A
02HC005,-0.23285631011259889,0.1663281585306028,Negative
02HC006,,,N/A
02HC007,,,N/A
02HC008,,,N/A
02HC009,0.3000716224501425,0.33717237850290904,Unsatisfactory
02HC010,,,N/A
02HC011,,,N/A
02HC012,,,N/A
02HC013,-0.1259472796106802,-0.06615600949571343,Negative
02HC014,,,N/A
02HC015,,,N/A
02HC017,0.01082739462465021,0.017099561100684557,Unsatisfactory
02HC018,0.19259547284591694,0.3225576981762328,Unsatisfactory
02HC019,-0.0024398815859028034,0.18262315919198746,Negative
02HC022,0.04270445366570619,0.0989879520517204,Unsatisfactory
02HC023,0.1297725073987035,0.46399883938304254,Unsatisfactory
02HC024,-0.20815934489111032,0.14895996062103578,Negative
02HC025,0.2777088805472834,0.6331723254028965,Unsatisfactory
02HC026,,,N/A
02HC027,-0.14471033258219412,-0.002450229276374838,Negative
02HC028,0.22255147345127813,0.21719224515302626,Unsatisfactory
02HC029,,,N/A
02HC030,0.052825682457887324,0.021218579069900878,Unsatisfactory
02HC031,0.1921507333118413,0.12134644220327384,Unsatisfactory
02HC032,0.15453530953357475,0.22557999380470062,Unsatisfactory
02HC033,-0.04119120649659136,-0.05898298165750537,Negative
02HC034,,,N/A
02HC035,,,N/A
02HC036,,,N/A
02HC037,,,N/A
02HC038,-0.17421343018403568,0.2122456034899689,Negative
02HC039,,,N/A
02HC040,,,N/A
02HC060,,,N/A
02HC105,,,N/A
02HC106,,,N/A
02HC114,,,N/A
02HD001,,,N/A
02HD002,,,N/A
02HD003,-0.31918853453558027,0.43383994569631523,Negative
02HD004,-1.2282789078422756,0.1596648295361508,Negative
02HD006,-0.012507175369776968,0.20314057158243404,Negative
02HD007,,,N/A
02HD008,0.08056158489769616,0.18279574483160954,Unsatisfactory
02HD009,0.08364832172008918,0.3279984330361094,Unsatisfactory
02HD010,0.13673013389311484,0.5134665114462567,Unsatisfactory
02HD012,0.08348287662983467,0.5652049803635372,Unsatisfactory
02HD013,0.0785745564253355,-0.04434901735494168,Unsatisfactory
02HD014,,,N/A
02HD018,0.06607998932864134,0.3384313891994024,Unsatisfactory
02HD019,0.1408176087320928,0.35942080032087886,Unsatisfactory
02HD020,-0.6543706142421659,0.3137953639604718,Negative
02HD021,-1.5784954658317067,0.2642898833864399,Negative
02HD022,0.19236424002359653,0.4101343544691699,Unsatisfactory
02HD023,-0.28463586331550905,-0.18765023574591155,Negative
02HD024,-0.020295788413316584,0.3970775929227828,Negative
02HE001,,,N/A
02HE002,0.23950566475004376,0.20572888999739392,Unsatisfactory
02HE003,,,N/A
02HE004,0.13280861851169978,0.029712392515238162,Unsatisfactory
02HF002,0.10252835170557195,0.4752780728400289,Unsatisfactory
02HF003,0.2811878194500208,0.6351094239986164,Unsatisfactory
02HF004,,,N/A
02HF005,,,N/A
02HG001,0.11019423000107409,0.05809110961507424,Unsatisfactory
02HG002,-0.3686301975289361,-0.11154950453292423,Negative
02HG003,-0.3435708161750244,-0.14783741458443722,Negative
02HH001,,,N/A
02HH002,,,N/A
02HH003,-3.115328555825431,-0.34447685078135915,Negative
02HJ001,0.10511265753291643,0.10171196036604613,Unsatisfactory
02HJ002,,,N/A
02HJ003,0.08586279892736093,0.10816283459334042,Unsatisfactory
02HJ005,-0.15968093067953615,0.33941706755934664,Negative
02HJ006,0.111822402348281,0.14351131455561328,Unsatisfactory
02HJ007,-0.5376961339686526,0.35686276559562335,Negative
02HK002,,,N/A
02HK003,0.7257556921299064,0.7038054435501637,Good
02HK004,,,N/A
02HK005,0.08554963062339871,0.1414902357719222,Unsatisfactory
02HK006,0.19128934180833967,0.31034013591288556,Unsatisfactory
02HK007,-0.32560086872459304,0.40796844616513495,Negative
02HK008,-0.02917520282696029,0.5051796210600796,Negative
02HK009,-1.1844535140845176,0.11728999859496081,Negative
02HK010,0.2714733442811914,0.5205157454149527,Unsatisfactory
02HK011,-0.18447027423527773,0.3410378678176106,Negative
02HK012,,,N/A
02HK014,,,N/A
02HK015,-0.24843842762189428,0.33565522745557885,Negative
02HK016,-0.2640402590210267,0.29124496041075587,Negative
02HK017,0.1262637212252823,0.4042256692898871,Unsatisfactory
02HK802,,,N/A
02HK902,,,N/A
02HL001,0.7265712633202148,0.8038058260105956,Good
02HL003,0.6028909999485961,0.664098602696767,Good
02HL004,0.6243612777539065,0.7451387136570329,Good
02HL005,0.6500357923019324,0.804702805904056,Good
02HL006,,,N/A
02HL007,0.7092468180791133,0.8023003069425821,Good
02HL008,0.46063565989591226,0.37112543675712617,Good
02HL101,,,N/A
02HL102,,,N/A
02HL103,,,N/A
02HL104,,,N/A
02HM001,,,N/A
02HM002,-0.4345455797339228,0.33660369835221804,Negative
02HM003,0.6673711284120584,0.685636787476794,Good
02HM004,0.30699996509223837,0.45112275574500404,Unsatisfactory
02HM005,0.42403960149816355,0.5519911692426884,Good
02HM006,0.41279385600590257,0.4048870826017559,Good
02HM007,0.4889430300479706,0.7136877259010936,Good
02HM009,-9.326278110508763,-1.5435988212830227,Negative
02HM010,0.6603157201234929,0.6696104873037647,Good
02HM011,-0.24959990337807558,-0.3060758250703466,Negative
02MA001,,,N/A
02MA002,,,N/A
03115973,,,N/A
04014500,,,N/A
04015330,,,N/A
04015500,,,N/A
04016000,,,N/A
04016500,,,N/A
04018750,,,N/A
04021520,0.5336313292948847,0.5980996346746715,Good
04024000,0.32319303601420946,0.3595407323320574,Unsatisfactory
04024098,,,N/A
04024430,0.2389118455591357,0.6035807238253912,Unsatisfactory
04025500,-0.5671251942746067,0.2511145651148605,Negative
04027000,0.4285818058739801,0.6062373637289771,Good
04027500,-0.004626782907983129,0.5201403661219632,Negative
04029990,,,N/A
04031000,0.34673042391755804,0.34197214771217466,Unsatisfactory
04031500,,,N/A
04032000,-0.169338095034133,0.4097314575447689,Negative
04033000,0.42600487090115036,0.6488192866992419,Good
04034500,,,N/A
04035500,,,N/A
04036000,0.11457461621649201,0.008400544841222768,Unsatisfactory
04037500,-0.29548064177582645,-0.2469200709226793,Negative
04039500,,,N/A
04040000,0.3862428444402486,0.37921233188201153,Good
04040500,0.3459585001628007,0.5481117528275065,Unsatisfactory
04041500,0.3790323418313589,0.587204127174288,Good
04043050,0.06860345802787637,0.40958795301258055,Unsatisfactory
04043140,,,N/A
04043150,0.34417176908827884,0.6780261128617582,Unsatisfactory
04043238,-6.845302194915877,-1.176088117525135,Negative
04043244,-0.26106411050373657,0.45224852791587966,Negative
04043275,0.27339223940809554,0.6267744058214271,Unsatisfactory
04044400,,,N/A
04044724,-0.03715129723733801,0.264660823333815,Negative
04045500,0.4810964488343549,0.6495599391156819,Good
04046000,0.394613163867939,0.6880919160621294,Good
04056500,0.5277290784457787,0.6818265600069783,Good
04057000,,,N/A
04057510,0.41053964664934306,0.5605979074092917,Good
04057800,0.42017183627612265,0.4352927140122552,Good
04058100,0.3123166752816212,0.5956819013088804,Unsatisfactory
04058200,0.09620881819022642,0.05766536951486667,Unsatisfactory
04058500,,,N/A
04059000,0.5136490873996064,0.6425304938496186,Good
04059500,0.5012629157556757,0.6366440485557604,Good
04060500,-0.022889271651063137,0.47291844661064186,Negative
04060993,0.29898651250426866,0.474999611706875,Unsatisfactory
